cluster,FEPA
Ag1Y1O1N1-,-2.9812
Ag1Y1O1,-3.0763
Ag1Y1O1-,-3.0969
Ag1Y1O1+,-2.8990
Ag1Y1O2-,-3.5199
Ag1Y1O2+,-3.3743
Ag1Y1S1C1,-2.8848
Ag1Y1S1C1-,-2.7480
Ag1Y1S1N1-,-2.6474
Ag1Y1S1O1,-3.3706
Ag1Y1S1O1-,-3.2520
Ag1Y1S1,-2.5114
Ag1Y1S1-,-2.3836
Ag1Y1S1+,-2.4286
Ag1Y1S2-,-3.0583
Ag1Y1S2+,-2.8574
Ag1Zn1C1,-1.1736
Ag1Zn1C1-,-1.1872
Ag1Zn1C1+,-1.3850
Ag1Zn1C2,-2.8763
Ag1Zn1C2-,-2.9314
Ag1Zn1N1C1,-3.1575
Ag1Zn1N1C1-,-3.1086
Ag1Zn1N1,-0.8828
Ag1Zn1N1-,-0.8724
Ag1Zn1N1+,-0.9961
Ag1Zn1N2,-2.5612
Ag1Zn1N2-,-2.5750
Ag1Zn1N2+,-2.9968
Ag1Zn1O1C1,-2.9422
Ag1Zn1O1C1-,-2.9217
Ag1Zn1O1N1,-2.0369
Ag1Zn1O1N1-,-2.0799
Ag1Zn1O1,-1.2994
Ag1Zn1O1-,-1.3947
Ag1Zn1O1+,-1.4316
Ag1Zn1O2,-1.7816
Ag1Zn1O2-,-2.0312
Ag1Zn1O2+,-1.8594
Ag1Zn1S1C1,-2.2332
Ag1Zn1S1C1-,-2.0698
Ag1Zn1S1N1,-1.7990
Ag1Zn1S1N1-,-1.6732
Ag1Zn1S1O1,-1.8317
Ag1Zn1S1O1-,-1.9600
Ag1Zn1S1,-1.2597
Ag1Zn1S1-,-1.4321
Ag1Zn1S1+,-1.4434
Ag1Zn1S2,-1.8060
Ag1Zn1S2-,-2.0593
Ag1Zn1S2+,-1.7784
Ag1Zr1C1,-2.4862
Ag1Zr1C1-,-2.5026
Ag1Zr1C1+,-2.7226
Ag1Zr1C2,-3.7520
Ag1Zr1C2-,-3.8770
Ag1Zr1C2+,-3.7926
Ag1Zr1N1C1,-3.6929
Ag1Zr1N1C1-,-3.7462
Ag1Zr1N1,-2.7498
Ag1Zr1N1-,-2.8300
Ag1Zr1N1+,-2.7254
Ag1Zr1N2,-3.2291
Ag1Zr1N2-,-3.3136
Ag1Zr1N2+,-3.2410
Ag1Zr1O1C1,-3.6469
Ag1Zr1O1N1,-3.5342
Ag1Zr1O1N1-,-3.6733
Ag1Zr1O1,-3.3525
Ag1Zr1O1-,-3.3966
Ag1Zr1O1+,-3.3348
Ag1Zr1O2,-3.9498
Ag1Zr1O2+,-4.0653
Ag1Zr1S1C1,-3.1363
Ag1Zr1S1C1-,-3.0735
Ag1Zr1S1N1,-3.2209
Ag1Zr1S1N1-,-3.1425
Ag1Zr1S1O1,-3.6744
Ag1Zr1S1O1-,-3.8515
Ag1Zr1S1,-2.6616
Ag1Zr1S1+,-2.6270
Ag1Zr1S2,-3.2938
Ag1Zr1S2-,-3.4374
Ag1Zr1S2+,-3.2731
Ag2C1,-1.3634
Ag2C1-,-1.5436
Ag2C2,-3.1059
Ag2C2-,-3.1532
Ag2C2+,-3.1010
Ag2N1C1,-2.9906
Ag2N1C1-,-3.5308
Ag2N1C1+,-3.4688
Ag2N1,-1.0303
Ag2N1-,-1.0568
Ag2N1+,-1.3345
Ag2N2,-2.8459
Ag2O1C1,-3.2508
Ag2O1C1+,-3.3509
Ag2O1N1,-2.1641
Ag2O1N1-,-2.3508
Ag2O1N1+,-2.2839
Ag2O1,-1.3900
Ag2O1-,-1.4828
Ag2O1+,-1.4996
Ag2O2,-1.7912
Ag2O2-,-2.0573
Ag2O2+,-1.9214
Ag2-,-0.7854
Ag2+,-0.8663
Ag2S1C1,-2.4581
Ag2S1C1-,-2.3788
Ag2S1C1+,-2.6349
Ag2S1N1,-1.7464
Ag2S1N1-,-1.9161
Ag2S1N1+,-1.9834
Ag2S1O1-,-2.0340
Ag2S1O1+,-2.0978
Ag2S1-,-1.4009
Ag2S1+,-1.6302
Ag2S2,-1.7577
Ag2S2-,-1.9908
Ag2S2+,-2.0227
Au1Ag1C1,-1.6606
Au1Ag1C1+,-1.8078
Au1Ag1C2,-3.2211
Au1Ag1C2-,-3.1132
Au1Ag1C2+,-3.1299
Au1Ag1N1C1,-3.1304
Au1Ag1N1C1-,-3.5484
Au1Ag1N1,-1.2342
Au1Ag1N1+,-1.3159
Au1Ag1N2+,-2.8700
Au1Ag1O1C1,-3.4459
Au1Ag1O1C1-,-3.1974
Au1Ag1O1N1,-2.3182
Au1Ag1O1N1-,-2.3258
Au1Ag1O1,-1.4606
Au1Ag1O2,-1.9442
Au1Ag1O2-,-2.0327
Au1Ag1S1C1,-2.6867
Au1Ag1S1C1-,-2.5400
Au1Ag1S1N1,-1.9339
Au1Ag1S1N1-,-2.0818
Au1Ag1S1O1,-2.0492
Au1Ag1S1O1-,-2.2067
Au1Ag1S1,-1.6487
Au1Ag1S1+,-1.5987
Au1Ag1S2,-1.9256
Au1Ag1S2-,-2.0514
Au1Ag1S2+,-1.9810
Au1Cd1C1,-1.3605
Au1Cd1C1+,-1.8031
Au1Cd1C2,-2.8572
Au1Cd1N1C1,-3.1319
Au1Cd1N1,-0.8484
Au1Cd1N1+,-1.3170
Au1Cd1N2,-2.6392
Au1Cd1N2-,-2.5884
Au1Cd1N2+,-3.2173
Au1Cd1O1C1,-3.0804
Au1Cd1O1C1-,-2.9658
Au1Cd1O1N1,-2.1048
Au1Cd1O1N1-,-2.0050
Au1Cd1O1+,-1.4767
Au1Cd1O2,-1.7177
Au1Cd1O2-,-1.6489
Au1Cd1O2+,-2.0514
Au1Cd1S1C1,-2.3559
Au1Cd1S1C1-,-2.2414
Au1Cd1S1N1,-1.7409
Au1Cd1S1N1-,-1.7094
Au1Cd1S1O1,-1.8438
Au1Cd1S1O1-,-1.8067
Au1Cd1S1,-1.1855
Au1Cd1S1+,-1.6626
Au1Cd1S2,-1.6920
Au1Cd1S2-,-1.8085
Au1Cd1S2+,-2.0574
Au1Co1C1,-2.5812
Au1Co1C1-,-2.4036
Au1Co1C1+,-2.0666
Au1Co1C2,-3.6648
Au1Co1C2-,-3.7719
Au1Co1C2+,-3.5679
Au1Co1N1C1,-3.7888
Au1Co1N1,-2.1640
Au1Co1N1-,-2.0324
Au1Co1N1+,-1.8696
Au1Co1N2,-3.5607
Au1Co1N2-,-3.4228
Au1Co1N2+,-3.2256
Au1Co1O1C1,-4.0526
Au1Co1O1C1-,-3.9721
Au1Co1O1N1,-3.1477
Au1Co1O1N1-,-2.9855
Au1Co1O1-,-2.6833
Au1Co1O1+,-2.0875
Au1Co1O2,-2.8841
Au1Co1O2-,-3.1004
Au1Co1O2+,-2.3914
Au1Co1S1C1-,-3.3581
Au1Co1S1N1,-2.7778
Au1Co1S1N1-,-2.7104
Au1Co1S1O1,-2.7848
Au1Co1S1-,-2.3360
Au1Co1S1+,-2.1505
Au1Co1S2,-2.6788
Au1Co1S2-,-2.8084
Au1Co1S2+,-2.3833
Au1Cr1C1,-2.0956
Au1Cr1C1-,-1.8007
Au1Cr1C1+,-1.7280
Au1Cr1C2,-3.3693
Au1Cr1C2-,-3.3788
Au1Cr1C2+,-3.3194
Au1Cr1N1C1,-3.4368
Au1Cr1N1,-2.1736
Au1Cr1N1-,-2.0086
Au1Cr1N1+,-1.9180
Au1Cr1N2,-3.1894
Au1Cr1N2-,-2.8829
Au1Cr1N2+,-2.9962
Au1Cr1O1C1,-3.6028
Au1Cr1O1C1-,-3.3264
Au1Cr1O1N1,-2.6885
Au1Cr1O1N1-,-2.9498
Au1Cr1O1,-2.4573
Au1Cr1O1-,-2.3347
Au1Cr1O2,-3.1624
Au1Cr1O2-,-3.3748
Au1Cr1O2+,-2.6864
Au1Cr1S1C1,-2.8862
Au1Cr1S1C1-,-2.7865
Au1Cr1S1N1,-2.4553
Au1Cr1S1N1-,-2.6624
Au1Cr1S1O1,-2.7709
Au1Cr1S1O1-,-3.0239
Au1Cr1S1,-1.9578
Au1Cr1S1-,-2.0297
Au1Cr1S1+,-1.8107
Au1Cr1S2,-2.4340
Au1Cr1S2+,-2.2123
Au1Cu1C1,-1.9660
Au1Cu1C1-,-1.8512
Au1Cu1C1+,-2.0884
Au1Cu1C2-,-3.2617
Au1Cu1C2+,-3.3527
Au1Cu1N1C1,-3.3200
Au1Cu1N1C1-,-3.7825
Au1Cu1N1,-1.5612
Au1Cu1N1-,-1.5844
Au1Cu1N1+,-1.5869
Au1Cu1N2,-3.2598
Au1Cu1N2-,-2.9206
Au1Cu1N2+,-3.0655
Au1Cu1O1C1,-3.7206
Au1Cu1O1C1-,-3.4020
Au1Cu1O1N1-,-2.5603
Au1Cu1O1,-1.7893
Au1Cu1O1-,-1.9579
Au1Cu1O1+,-1.6696
Au1Cu1O2,-2.1708
Au1Cu1O2-,-2.3256
Au1Cu1O2+,-1.9236
Au1Cu1S1C1,-2.9721
Au1Cu1S1C1-,-2.8218
Au1Cu1S1N1,-2.2686
Au1Cu1S1N1-,-2.3479
Au1Cu1S1O1,-2.2152
Au1Cu1S1,-1.9138
Au1Cu1S1-,-1.9544
Au1Cu1S1+,-1.8561
Au1Cu1S2-,-2.3010
Au1Cu1S2+,-2.1294
Au1Fe1C1,-2.4052
Au1Fe1C1+,-2.7291
Au1Fe1C2,-3.4697
Au1Fe1C2-,-3.6108
Au1Fe1C2+,-3.7289
Au1Fe1N1,-2.0423
Au1Fe1N1+,-2.0620
Au1Fe1N2,-3.3179
Au1Fe1N2-,-3.0762
Au1Fe1N2+,-3.3753
Au1Fe1O1C1,-3.8267
Au1Fe1O1C1-,-3.6421
Au1Fe1O1N1,-2.9665
Au1Fe1O1,-2.4424
Au1Fe1O1-,-2.4010
Au1Fe1O1+,-2.3345
Au1Fe1O2,-2.9328
Au1Fe1O2-,-3.0958
Au1Fe1S1C1,-3.1388
Au1Fe1S1C1-,-3.0674
Au1Fe1S1N1,-2.6356
Au1Fe1S1N1-,-2.6920
Au1Fe1S1O1,-2.7089
Au1Fe1S1O1-,-2.8452
Au1Fe1S1,-2.1408
Au1Fe1S1-,-2.1447
Au1Fe1S2,-2.5158
Au1Fe1S2+,-2.5492
Au1Hf1C1,-2.5911
Au1Hf1C1+,-2.5276
Au1Hf1C2,-4.0177
Au1Hf1C2-,-3.9233
Au1Hf1C2+,-3.9411
Au1Hf1N1,-2.8552
Au1Hf1N1+,-2.6315
Au1Hf1N2,-3.4185
Au1Hf1N2-,-3.2773
Au1Hf1N2+,-3.4334
Au1Hf1O1C1,-3.7089
Au1Hf1O1C1-,-3.6944
Au1Hf1O1N1-,-3.6171
Au1Hf1O1+,-3.5916
Au1Hf1O2,-4.0053
Au1Hf1O2-,-4.3342
Au1Hf1O2+,-3.7812
Au1Hf1S1C1,-3.3055
Au1Hf1S1C1-,-3.2350
Au1Hf1S1N1,-3.2574
Au1Hf1S1N1-,-3.3003
Au1Hf1S1O1,-3.7332
Au1Hf1S1O1-,-4.0384
Au1Hf1S1,-3.0264
Au1Hf1S1+,-2.9088
Au1Hf1S2,-3.3222
Au1Hf1S2-,-3.6630
Au1Hf1S2+,-3.1393
Au1Hg1,-0.2804
Au1Hg1-,-0.2954
Au1Hg1+,-1.0935
Au1Ir1C1,-3.1141
Au1Ir1C2,-3.5696
Au1Ir1C2+,-3.8534
Au1Ir1N1C1,-3.6142
Au1Ir1N1C1-,-3.8600
Au1Ir1N1,-2.5776
Au1Ir1N1+,-2.7651
Au1Ir1N2,-3.3483
Au1Ir1N2-,-3.4865
Au1Ir1N2+,-3.4743
Au1Ir1O1C1,-3.9629
Au1Ir1O1C1-,-4.1588
Au1Ir1O1N1,-3.1632
Au1Ir1O1N1-,-3.4258
Au1Ir1O1,-2.4885
Au1Ir1O1+,-2.5426
Au1Ir1O2,-3.3949
Au1Ir1O2-,-3.4272
Au1Ir1O2+,-3.1773
Au1Ir1S1C1,-3.3580
Au1Ir1S1C1-,-3.5223
Au1Ir1S1N1,-2.9646
Au1Ir1S1N1-,-3.2231
Au1Ir1S1O1,-3.0853
Au1Ir1S1O1-,-3.1552
Au1Ir1S1+,-2.4718
Au1Ir1S2,-2.8201
Au1Ir1S2-,-2.9424
Au1Ir1S2+,-2.9175
Au1La1C1,-2.4756
Au1La1C1+,-2.4522
Au1La1C2-,-3.8357
Au1La1C2+,-3.7120
Au1La1N1C1,-3.9692
Au1La1N1C1-,-3.7666
Au1La1N1,-2.4011
Au1La1N1+,-2.2056
Au1La1N2,-3.3920
Au1La1N2-,-3.1258
Au1La1N2+,-3.3957
Au1La1O1C1,-3.8212
Au1La1O1C1-,-3.5711
Au1La1O1N1,-3.2117
Au1La1O1N1-,-2.9583
Au1La1O1,-3.5031
Au1La1O1+,-2.8507
Au1La1O2,-3.4828
Au1La1O2-,-3.5088
Au1La1O2+,-3.1525
Au1La1S1C1,-3.2233
Au1La1S1C1+,-3.1349
Au1La1S1N1-,-2.8916
Au1La1S1O1,-3.3808
Au1La1S1O1-,-3.3476
Au1La1S1+,-2.4929
Au1La1S2,-3.2134
Au1La1S2-,-3.1055
Au1La1S2+,-2.7954
Au1Mn1C1-,-2.0911
Au1Mn1C1+,-1.9599
Au1Mn1C2,-3.3492
Au1Mn1C2-,-3.5502
Au1Mn1C2+,-3.5065
Au1Mn1N1C1-,-3.5375
Au1Mn1N1-,-1.8163
Au1Mn1N1+,-1.7377
Au1Mn1N2,-3.1556
Au1Mn1N2-,-2.8881
Au1Mn1N2+,-3.1854
Au1Mn1O1C1,-3.5972
Au1Mn1O1C1-,-3.4464
Au1Mn1O1N1,-2.9062
Au1Mn1O1N1-,-2.9012
Au1Mn1O1-,-2.4306
Au1Mn1O1+,-2.0275
Au1Mn1O2,-2.9976
Au1Mn1O2-,-3.1086
Au1Mn1O2+,-2.4699
Au1Mn1S1C1-,-2.9366
Au1Mn1S1N1,-2.5930
Au1Mn1S1N1-,-2.6529
Au1Mn1S1O1,-2.6481
Au1Mn1S1O1-,-2.8391
Au1Mn1S1,-1.9972
Au1Mn1S1+,-1.9617
Au1Mn1S2,-2.4682
Au1Mn1S2-,-2.5566
Au1Mn1S2+,-2.2403
Au1Mo1C1,-2.5375
Au1Mo1C2-,-3.4725
Au1Mo1C2+,-3.5026
Au1Mo1N1C1,-3.5389
Au1Mo1N1C1-,-3.6674
Au1Mo1N1,-2.6865
Au1Mo1N1+,-2.4281
Au1Mo1N2,-3.2010
Au1Mo1N2+,-3.1594
Au1Mo1O1C1,-3.6400
Au1Mo1O1C1-,-3.5259
Au1Mo1O1N1-,-3.5618
Au1Mo1O1,-2.8757
Au1Mo1O1+,-2.7986
Au1Mo1O2,-3.8198
Au1Mo1O2-,-3.8718
Au1Mo1O2+,-3.5568
Au1Mo1S1N1,-3.0587
Au1Mo1S1N1-,-3.2280
Au1Mo1S1O1,-3.3755
Au1Mo1S1O1-,-3.4976
Au1Mo1S1,-2.2707
Au1Mo1S2,-2.9272
Au1Mo1S2-,-3.0820
Au1Mo1S2+,-2.7744
Au1Nb1C1,-2.7645
Au1Nb1C1+,-2.6160
Au1Nb1C2,-3.8687
Au1Nb1C2-,-3.8728
Au1Nb1C2+,-3.7692
Au1Nb1N1C1,-3.8144
Au1Nb1N1C1-,-3.8065
Au1Nb1N1+,-2.9143
Au1Nb1N2,-3.3994
Au1Nb1N2-,-3.4035
Au1Nb1N2+,-3.4341
Au1Nb1O1C1,-3.7916
Au1Nb1O1C1-,-3.7329
Au1Nb1O1N1,-3.7306
Au1Nb1O1N1-,-3.8961
Au1Nb1O1,-3.5227
Au1Nb1O1+,-3.3936
Au1Nb1O2,-4.3956
Au1Nb1O2-,-4.4090
Au1Nb1O2+,-3.8062
Au1Nb1S1C1-,-3.3419
Au1Nb1S1N1,-3.3191
Au1Nb1S1N1-,-3.5499
Au1Nb1S1O1,-3.9052
Au1Nb1S1O1-,-4.0102
Au1Nb1S2,-3.4148
Au1Nb1S2-,-3.5710
Au1Nb1S2+,-3.0810
Au1Ni1C1,-2.3672
Au1Ni1C1-,-2.2048
Au1Ni1C1+,-2.2989
Au1Ni1C2-,-3.6014
Au1Ni1C2+,-3.5482
Au1Ni1N1C1,-3.5511
Au1Ni1N1C1-,-3.8331
Au1Ni1N1,-1.8975
Au1Ni1N1-,-1.8599
Au1Ni1N1+,-1.8323
Au1Ni1N2,-3.3640
Au1Ni1N2-,-3.3523
Au1Ni1N2+,-3.2185
Au1Ni1O1C1,-3.8428
Au1Ni1O1C1-,-3.8938
Au1Ni1O1N1-,-2.8373
Au1Ni1O1,-2.1230
Au1Ni1O1-,-2.2384
Au1Ni1O1+,-2.0660
Au1Ni1O2,-2.5259
Au1Ni1O2+,-2.2049
Au1Ni1S1C1,-3.1224
Au1Ni1S1C1-,-3.2573
Au1Ni1S1N1,-2.6136
Au1Ni1S1N1-,-2.5737
Au1Ni1S1O1,-2.4969
Au1Ni1S1O1-,-2.7198
Au1Ni1S1,-2.0662
Au1Ni1S1-,-2.2891
Au1Ni1S1+,-2.1684
Au1Ni1S2,-2.4940
Au1Ni1S2-,-2.6029
Au1Ni1S2+,-2.3747
Au1Os1C1,-3.0910
Au1Os1C1+,-2.9199
Au1Os1C2,-3.7378
Au1Os1C2-,-3.8230
Au1Os1N1C1,-3.6113
Au1Os1N1C1-,-3.8057
Au1Os1N1,-2.7727
Au1Os1N1+,-2.8230
Au1Os1N2,-3.3368
Au1Os1N2-,-3.4327
Au1Os1N2+,-3.3666
Au1Os1O1C1,-3.9607
Au1Os1O1C1-,-4.0223
Au1Os1O1N1,-3.4957
Au1Os1O1N1-,-3.7083
Au1Os1O1,-2.7147
Au1Os1O1+,-2.6436
Au1Os1O2,-3.7239
Au1Os1O2-,-3.8464
Au1Os1O2+,-3.4227
Au1Os1S1C1,-3.3307
Au1Os1S1C1-,-3.5447
Au1Os1S1N1,-3.2190
Au1Os1S1N1-,-3.4572
Au1Os1S1O1,-3.3699
Au1Os1S1O1-,-3.4882
Au1Os1S1,-2.3042
Au1Os1S1+,-2.3989
Au1Os1S2,-3.0279
Au1Os1S2-,-3.1229
Au1Os1S2+,-2.9678
Au1Pd1C1,-2.2256
Au1Pd1C2,-3.3117
Au1Pd1C2-,-3.2694
Au1Pd1C2+,-3.4323
Au1Pd1N1C1,-3.4199
Au1Pd1N1C1-,-3.5995
Au1Pd1N1,-1.6000
Au1Pd1N1+,-1.7115
Au1Pd1N2,-3.0699
Au1Pd1N2-,-3.2611
Au1Pd1N2+,-3.1419
Au1Pd1O1C1,-3.5883
Au1Pd1O1C1-,-3.8403
Au1Pd1O1N1,-2.7158
Au1Pd1O1N1-,-2.6674
Au1Pd1O1,-1.6426
Au1Pd1O1+,-1.7962
Au1Pd1O2,-2.0555
Au1Pd1O2-,-2.2894
Au1Pd1O2+,-2.0186
Au1Pd1S1C1,-2.8849
Au1Pd1S1C1-,-3.1164
Au1Pd1S1N1,-2.2809
Au1Pd1S1N1-,-2.3780
Au1Pd1S1O1,-2.2864
Au1Pd1S1,-1.8084
Au1Pd1S1+,-2.0112
Au1Pd1S2+,-2.3237
Au1Pt1C1,-2.7474
Au1Pt1C1+,-3.0530
Au1Pt1C2,-3.5294
Au1Pt1C2-,-3.6802
Au1Pt1N1C1,-3.6271
Au1Pt1N1C1-,-3.8652
Au1Pt1N1+,-2.2429
Au1Pt1N2,-3.2958
Au1Pt1N2-,-3.5553
Au1Pt1N2+,-3.4684
Au1Pt1O1C1,-3.9029
Au1Pt1O1C1-,-4.2200
Au1Pt1O1N1,-3.0686
Au1Pt1O1N1-,-3.0040
Au1Pt1O1,-2.1245
Au1Pt1O1+,-2.2659
Au1Pt1O2,-2.6524
Au1Pt1O2-,-2.8147
Au1Pt1O2+,-2.7316
Au1Pt1S1C1,-3.2385
Au1Pt1S1C1-,-3.5496
Au1Pt1S1N1,-2.6645
Au1Pt1S1N1-,-2.6833
Au1Pt1S1O1,-2.5903
Au1Pt1S1O1-,-2.7620
Au1Pt1S1,-2.0771
Au1Pt1S1+,-2.4854
Au1Pt1S2,-2.4871
Au1Pt1S2+,-2.7516
Au1Re1C1+,-2.9347
Au1Re1C2,-3.5945
Au1Re1C2-,-3.6703
Au1Re1C2+,-3.6469
Au1Re1N1C1-,-3.6354
Au1Re1N1,-2.7292
Au1Re1N1+,-2.6226
Au1Re1N2,-3.2001
Au1Re1N2-,-3.3782
Au1Re1N2+,-2.9890
Au1Re1O1C1,-3.7030
Au1Re1O1C1-,-3.7661
Au1Re1O1N1-,-3.7121
Au1Re1O1,-2.7727
Au1Re1O1+,-2.6208
Au1Re1O2,-3.8520
Au1Re1O2-,-3.9381
Au1Re1O2+,-3.5635
Au1Re1S1C1,-3.1382
Au1Re1S1C1-,-3.3499
Au1Re1S1N1,-3.2313
Au1Re1S1N1-,-3.3859
Au1Re1S1O1,-3.4372
Au1Re1S1,-2.2918
Au1Re1S2-,-3.1110
Au1Re1S2+,-2.8831
Au1Rh1C1,-2.8128
Au1Rh1C2,-3.4118
Au1Rh1C2-,-3.4175
Au1Rh1N1C1,-3.4638
Au1Rh1N1C1-,-3.7116
Au1Rh1N1,-2.0926
Au1Rh1N1+,-1.9538
Au1Rh1N2,-3.2211
Au1Rh1N2-,-3.2705
Au1Rh1N2+,-3.1306
Au1Rh1O1N1,-2.8652
Au1Rh1O1N1-,-3.0200
Au1Rh1O1,-2.1721
Au1Rh1O1+,-1.8408
Au1Rh1O2,-2.7953
Au1Rh1O2-,-2.9325
Au1Rh1O2+,-2.3758
Au1Rh1S1C1,-3.1535
Au1Rh1S1C1-,-3.2113
Au1Rh1S1N1-,-2.7292
Au1Rh1S1O1,-2.5665
Au1Rh1S1O1-,-2.7553
Au1Rh1S1+,-1.9839
Au1Rh1S2,-2.4272
Au1Rh1S2-,-2.5752
Au1Rh1S2+,-2.3296
Au1Ru1C1,-2.9352
Au1Ru1C1+,-2.9099
Au1Ru1C2,-3.5086
Au1Ru1C2-,-3.5676
Au1Ru1C2+,-3.6230
Au1Ru1N1C1,-3.5106
Au1Ru1N1+,-2.3099
Au1Ru1N2,-3.2304
Au1Ru1N2+,-3.1874
Au1Ru1O1C1,-3.8103
Au1Ru1O1C1-,-3.8813
Au1Ru1O1N1,-3.0278
Au1Ru1O1N1-,-3.2714
Au1Ru1O1,-2.4669
Au1Ru1O1+,-2.1750
Au1Ru1O2,-3.2510
Au1Ru1O2-,-3.4439
Au1Ru1O2+,-2.8112
Au1Ru1S1C1,-3.2058
Au1Ru1S1C1-,-3.2834
Au1Ru1S1N1-,-3.0799
Au1Ru1S1O1,-2.9476
Au1Ru1S1O1-,-3.1228
Au1Ru1S1,-2.1174
Au1Ru1S1+,-2.1134
Au1Ru1S2,-2.6584
Au1Ru1S2-,-2.8145
Au1Ru1S2+,-2.5427
Au1Sc1C1,-2.2836
Au1Sc1C1-,-2.0329
Au1Sc1C1+,-2.2594
Au1Sc1C2+,-3.6352
Au1Sc1N1C1,-3.8965
Au1Sc1N1C1-,-3.7044
Au1Sc1N1C1+,-3.7109
Au1Sc1N1,-2.3111
Au1Sc1N1-,-2.1832
Au1Sc1N1+,-2.1522
Au1Sc1N2,-3.3471
Au1Sc1N2+,-3.3499
Au1Sc1O1C1,-3.6541
Au1Sc1O1C1-,-3.5124
Au1Sc1O1C1+,-3.7328
Au1Sc1O1N1,-3.2052
Au1Sc1O1N1+,-2.9366
Au1Sc1O1,-3.4416
Au1Sc1O1-,-3.0855
Au1Sc1O1+,-2.7533
Au1Sc1S1C1-,-3.0015
Au1Sc1S1C1+,-3.0849
Au1Sc1S1N1,-2.9999
Au1Sc1S1N1-,-2.9147
Au1Sc1S1N1+,-2.7366
Au1Sc1S1O1,-3.3588
Au1Sc1S1O1-,-3.3890
Au1Sc1S1O1+,-2.9259
Au1Sc1S1,-2.8270
Au1Sc1S1-,-2.5895
Au1Sc1S1+,-2.3460
Au1Sc1S2,-3.0711
Au1Sc1S2+,-2.6793
Au1Ta1C1,-2.7415
Au1Ta1C2,-3.9584
Au1Ta1C2+,-3.8671
Au1Ta1N1C1,-3.8800
Au1Ta1N1,-3.1357
Au1Ta1N1+,-2.9940
Au1Ta1N2,-3.4563
Au1Ta1N2-,-3.4480
Au1Ta1N2+,-3.5044
Au1Ta1O1C1,-3.9031
Au1Ta1O1C1-,-3.8553
Au1Ta1O1N1,-3.8725
Au1Ta1O1N1-,-3.9477
Au1Ta1O1,-3.6817
Au1Ta1O1+,-3.6297
Au1Ta1O2,-4.5581
Au1Ta1O2-,-4.6227
Au1Ta1S1C1,-3.4232
Au1Ta1S1N1,-3.4436
Au1Ta1S1N1-,-3.6225
Au1Ta1S1O1,-4.0814
Au1Ta1S1O1-,-4.2139
Au1Ta1S1,-2.9648
Au1Ta1S1+,-2.9439
Au1Ta1S2,-3.5930
Au1Ta1S2-,-3.7679
Au1Ta1S2+,-3.2596
Au1Tc1C1+,-2.6192
Au1Tc1C2,-3.6353
Au1Tc1C2-,-3.6892
Au1Tc1C2+,-3.6480
Au1Tc1N1C1,-3.7043
Au1Tc1N1C1-,-3.7183
Au1Tc1N1,-2.7393
Au1Tc1N1+,-2.4830
Au1Tc1N2,-3.2640
Au1Tc1N2-,-3.2422
Au1Tc1N2+,-3.2036
Au1Tc1O1C1,-3.8355
Au1Tc1O1C1-,-3.8789
Au1Tc1O1N1,-3.4320
Au1Tc1O1N1-,-3.5614
Au1Tc1O1,-2.7683
Au1Tc1O1+,-2.3563
Au1Tc1O2,-3.6619
Au1Tc1O2-,-3.7494
Au1Tc1O2+,-3.1855
Au1Tc1S1C1,-3.2405
Au1Tc1S1C1-,-3.3240
Au1Tc1S1N1-,-3.3060
Au1Tc1S1O1,-3.2788
Au1Tc1S1O1-,-3.3999
Au1Tc1S1,-2.3534
Au1Tc1S1+,-2.0671
Au1Tc1S2,-2.9071
Au1Tc1S2+,-2.6216
Au1Ti1C1,-2.4396
Au1Ti1C1-,-2.2426
Au1Ti1C1+,-2.4160
Au1Ti1N1C1,-3.9037
Au1Ti1N1C1-,-3.7629
Au1Ti1N1C1+,-3.5190
Au1Ti1N1,-2.8809
Au1Ti1N1-,-2.5692
Au1Ti1N2,-3.4318
Au1Ti1N2+,-3.3086
Au1Ti1O1C1,-3.8627
Au1Ti1O1C1-,-3.5037
Au1Ti1O1N1,-3.4483
Au1Ti1O1N1-,-3.4857
Au1Ti1O1N1+,-3.0923
Au1Ti1O1,-3.4692
Au1Ti1O1-,-3.1814
Au1Ti1O1+,-3.0238
Au1Ti1O2+,-3.4898
Au1Ti1S1C1,-3.2536
Au1Ti1S1C1-,-3.1646
Au1Ti1S1C1+,-3.0629
Au1Ti1S1N1,-3.1420
Au1Ti1S1N1-,-3.1369
Au1Ti1S1N1+,-2.7190
Au1Ti1S1O1,-3.5376
Au1Ti1S1O1-,-3.8137
Au1Ti1S1O1+,-3.2271
Au1Ti1S1,-2.7778
Au1Ti1S1-,-2.6810
Au1Ti1S1+,-2.3466
Au1Ti1S2,-3.0595
Au1Ti1S2+,-2.7679
Au1V1C1,-2.4837
Au1V1C1-,-2.1560
Au1V1C1+,-2.0393
Au1V1C2,-3.6755
Au1V1C2+,-3.5514
Au1V1N1C1,-3.7685
Au1V1N1,-2.7420
Au1V1N1-,-2.5075
Au1V1N1+,-2.2495
Au1V1N2,-3.3832
Au1V1N2+,-3.2347
Au1V1O1C1-,-3.6337
Au1V1O1N1,-3.2792
Au1V1O1-,-2.9896
Au1V1O1+,-2.6943
Au1V1O2,-3.8723
Au1V1O2+,-3.2218
Au1V1S1C1,-3.1281
Au1V1S1C1-,-3.0897
Au1V1S1N1,-2.9299
Au1V1S1N1-,-3.1694
Au1V1S1O1,-3.4049
Au1V1S1O1-,-3.6132
Au1V1S1,-2.5189
