cluster,AEPA
Ag1V2C3,4.0974
Ag1V2C2,3.6204
Ag1V2C1,2.8255
Ni3S1O1C1+,4.1541
Mo1Zn1Cu1N1C2+,3.6764
Zr2Cu1O1N1-,4.4611
Mo1Zr2O3,5.0767
Ir1Tc2S1,3.2292
Ag2Sc1O1N1,2.7738
Ag2Sc1O1N2,3.4186
Mo1Pd1Ta1+,2.8069
Ir1Tc2S2,3.5552
Re2Co1S1C1,3.6766
La2Zn1O2N1,4.0556
La1Fe2S1O1,3.6536
Cd1Fe2N3,3.0471
Cd1Fe2N2,2.6052
Cd1Fe2N1,1.8892
La1Tc2S2O1,4.2474
Au2Fe1O1N1,2.7199
Ir2Ti1S1O2,4.3848
Ir2Ti1S1O1,4.1086
Au1Mo2S1O1,3.3758
Au1Mo2S1O2,3.8671
Pd1Zr1Y1S1N1,4.1442
Pd1Mo2S2C1,3.6923
Tc1Mo1Zn1S1O1C1-,3.7834
Ir1Ti2S1N2,4.4477
Ir1Ti2S1N1,4.2675
Hg1Ag1Tc1S2C1+,2.8965
Os1Mo1Ti1S1O1C1-,4.5335
La2Ru1S2N1,4.2199
Nb1V2N1C1,4.1696
Ta1La2S1O1,4.2064
Ag1Ni1Sc1N3,3.5504
Ag1Rh1V1S2-,3.1170
Re2Y1S2N1,4.1736
Ru2Cr1O2N1,3.7692
Ru1Ni1V1O2C1+,4.3501
Ta1Cr2S1C2,3.9762
Hg1Cd2S1C1,1.5296
Pd1Y1Cu1O1N2+,3.8662
Ta1Cr2S1C1,3.3631
Co1V2O1C1+,4.0256
Pt1Ni1Mn1S1O1C1+,4.1067
Pt1Ni1Mn1S1O1C1-,4.0603
Ta2La1S1C1,4.4240
Zn2Sc1N1C1,2.6898
Mo3O1-,3.1550
Os1Mo1Zn1N1C1,3.3989
Mo3O1+,3.4991
Ta1Pd2S2N1,3.6934
Rh1Zn2O2C1,3.2394
W1Nb1Zr1S2O1-,4.7611
Hg1Au1Zr1N1C1-,3.1811
Hf1Tc1Y1S2C1-,4.4539
Pt1Re1Cr1N1C2+,4.2661
Rh2Ru1S1O2,3.5974
Pt1W1Fe1S1,3.1875
Mo2Sc1N2C1,4.2926
Zr1Cr2O1C1,3.6910
Fe1Cr1V1S1N2,3.6446
Hg1Ag1Sc1S1N1+,2.3266
Au1Cu1Mn1O1N2-,3.2957
Pd1Rh1Sc1O1N2-,4.0589
Ir3S2N1+,3.9627
Zr2Y1S2O1,4.7240
Zn1Cu1Fe1O1N1+,2.6461
Os1W2O2,4.5939
W2Ru1O1N1+,4.6264
Os1W2O1,3.9611
Hg1Mo1Mn1S1O1C1+,3.3920
Hg1Cr1Ti1S2,2.7009
Cd3S2N1+,1.8480
Os1Ta1Fe1O3,4.7876
Y1Nb1Mo1+,2.6147
Ni3O2N1,3.4879
Mo1Nb1Y1O1N1,4.2872
Pd2Mo1O1N2,3.6822
Pd2Mo1O1N1,3.3287
Hf3O2C1,5.3619
W1Ag1Pd1O2N1+,3.8689
Cd2Cu1N1,0.9253
Cd2Cu1N2,2.2066
Cd2Cu1N3,2.3736
Zr2Ti1N1C2,4.9245
Rh2Ti1S2C1,4.0857
Pt1Rh1Zr1O3,4.3211
Cu1Mn2S2,2.7097
Cu1Mn2S1,2.1293
Ir1Zn1Fe1O2C1+,3.9724
Pt2Cr1S1C1-,3.6222
Os1Mo1Zr1O1C1-,4.5649
Mo1Zr1Cu1S1O1+,3.8413
Pt1Mo1Co1N1+,3.3349
Tc1Y1Ni1N1+,3.3558
Ta2Mo1C1+,4.3655
Hg1Zn1Mn1O1C2-,3.1675
Hg1Ru1Zr1S1O2+,3.7485
Pd1Ru1Zr1O3+,4.2746
Co1Pd1Re1-,1.9113
La2Mo1N2C1,4.3686
Rh1Fe1Cr1O1C1-,3.5088
Re1Nb1Cu1S1N2+,4.1015
Cd1Zn1Co1S2N1,2.2938
Ni1Fe2S2N1,3.3772
Mn1Cu1Au1+,1.5934
Re1Ta1Cr1O3-,4.7851
Au1Ir1Mo1N1C2-,4.2657
Zr2Cr1O2N1,4.7910
W2Ti1O2C1,4.9767
Ti3S1O1N1+,4.6921
Zr1Cu1Co1O1C1-,3.8634
Os1Rh1Ti1S1O1C1-,4.5495
Re1Pd1Co1O3,4.2711
Pt1Ni2S2C1,3.7187
W1Cd1V1N2C1-,3.9550
Cr3O2N1+,3.6778
Re3O1N2,4.2746
Re3O1N1,4.0231
Cr3O2N1-,3.6779
Ru1Fe1Mn1O2C1,4.0506
Hg2Cr1N3,2.4598
Hg2Cr1N2,2.0752
Nb1Fe1Ti1N2+,4.2293
Tc2Cu1S1,2.6378
Tc2Cu1S3,3.5397
Tc2Cu1S2,3.1540
Ru1Zr1Mn1C2+,4.3018
Tc1Ta2,3.3262
Au1Cd1Fe1S2C1+,2.9141
Au1Re1Fe1S1N1+,3.3175
Au1Zr1Cr1O1N2,3.9306
Ta1Zr1Mn1C1+,3.7216
Ir2Mo1C3,4.6985
Ir2Mo1C2,4.2534
Ir2Mo1C1,3.8998
La1Mo1Y1N1C2-,4.4488
Pt1Mo1Nb1S3-,4.1001
Pt1La1Sc1O1-,3.8969
Hg2Tc1N3,2.8982
Hg2Tc1N2,2.1836
Hg2Tc1N1,1.6388
Re1Hf1Mo1C3,4.8030
Mo2Sc1S2N1,3.9925
Cr2Ti1S2,3.0009
Pt1Ir2C2+,4.7039
Re1Hf1V1S1O1+,4.5165
Cr2Ti1S1,2.2355
Ru1Zr2S1O1,4.6727
Hf1Ru1Mn1S2N1+,3.9840
Au1Zr1Zn1O1C1,3.2940
Hf1Cu1V1O1N2-,4.4269
Cu1Ni2S1N1+,3.0167
Hf1Mn2O1C2,4.2215
Hf1Mn2O1C1,3.6998
Mo1Mn2S3,3.3647
Mo1Mn2S2,2.8794
Mo1Mn2S1,2.2903
Ru1Co2S1N1,3.2141
Zr1Fe1Sc1S3+,4.2033
Hg1Sc2S2N1,3.3869
Hg1Y2N1C2,3.9411
Ir1Ta2O3-,5.7148
Mo1Y2N1,2.9948
Mo1Y2N3,4.3102
Au2Y1O1-,3.2568
Hg1Ag1Cr1N1C1+,2.9974
Os2Ag1S1C1,3.5388
Ta1Ag1Y1N1C2-,4.5124
Ta1Zr1Zn1O2-,4.1245
Ir2Zr1S2O1,4.4389
Pt1Ta1Tc1N1C1-,4.5094
W1Sc2S1N2,4.4121
W1Sc2S1N1,3.8743
Hf1Ti1Sc1O2N1+,5.2049
Hf3N2C1+,5.2442
Os1Cr1Ti1C3-,4.5906
Re1Ag1Fe1O1C2-,4.1074
Au1Pd1Ti1O2C1-,4.2415
Rh1Nb1Cr1S2C1-,3.9741
Ta1Ni1Ti1S1O1C1,4.6995
Pt2Sc1O1C2,4.5920
Hg1Ag1Cu1S2C1+,2.6751
Pt2Sc1O1C1,4.4423
Cd1Ni1V1S1O1C1-,3.5322
Ru2Ag1+,2.0210
La1Ag1Y1O1N1-,3.8395
Zr1Fe2S2O1,4.2055
Y1V2S2N1,4.1117
Au1Pd1Fe1S1O1C1,3.6334
Cd1Pd1Y1S3,3.0148
Ir1Tc1Mn1N2C1,4.1639
Au2Pd1C1-,2.2538
W1Hf1Sc1O2N1+,5.0514
Au2Pd1C1+,2.5980
Re2Sc1O2C1,4.6331
Os1Re1Co1S1O1+,3.8586
Pt2Hf1S2,3.8844
Cd2Ag1N1,0.6769
Ir3O1N2+,4.1933
Hf1Cd1Ru1O2C1+,4.2629
Re1Zn2O2C1,3.4721
W2Mo1N1C1,4.2111
Rh1Y2S2N1,4.1818
Zn2Cr1S2O1,2.6614
Nb1Ni1Ti1S2C1,4.3050
Ta1Ag1Co1S1-,2.6673
Hg1Zn2N1C2,2.6224
Cu1Co2N1C1,3.4537
Hg1Zn2N1C1,2.2177
Os1Y2S1N1,4.1130
Au1Pd1Zr1S1O1C1-,4.1359
Ir1Os1V1S2C1+,4.1154
Au2Fe1S1C1,2.8680
Au1Ni1Ti1S1N2+,3.5990
Hg1Cr2S2O1,2.8006
W1Zr1Y1N1C2,4.8009
Au1La1Ag1C2+,3.5462
Fe1Ti2N3,4.2390
Fe1Ti2N1,3.3499
La1Fe1V1S1O1-,3.6616
Ru1Mo1Sc1S1O1N1-,4.2994
Cd1Rh1Cu1O2N1+,2.9989
Re1Mo2O1C2-,4.6245
Ir2Cu1S2N1,3.5027
Ta1V2S1C1,4.0558
Os1Zr1V1O1N1C1+,5.0775
Fe2Ti1N1C2,4.1916
Nb1Zn1V1O1N1C1+,4.1923
Fe2Ti1N1C1,3.7451
Nb1Fe1V1S1O1C1-,4.3653
Hg2Tc1O2C1,3.2621
Hf1Fe2S3,3.9553
Hf1Fe2S2,3.5583
Hf1Fe2S1,2.9168
Au1Ir2S2,3.1654
Re2Sc1O1C1,4.2232
Re1Ni2S1C1,3.5272
Re2Sc1O1C2,4.7297
Tc1Y1Co1S1N1-,3.5130
Mo1Ni1Mn1S1N1-,3.1138
W1Nb1Y1S1C1+,4.4287
W1Cu1V1S2+,3.4120
Os1Hf1Zn1N3-,3.9207
Cd1V1Sc1S3,3.3760
Cd2Mo1N1C1,2.5809
Hg1Ta1Cu1O2C1,3.8837
Os1Fe1Cr1C3-,4.3331
Cr3S2C1+,3.2602
Hf1Zr1Y1N1C1,4.4278
Nb1Cu1Cr1N3+,3.8285
Zn2Ir1+,1.6146
W1Ni1V1O1C2-,4.6522
Cd1Zr1Zn1S2C1,2.9273
Ru1Zr1Cu1S1N2,3.9143
Au2Ni1O1,2.1610
Zn2Ir1-,0.7238
Au2Ni1O2,2.4466
Ru1Tc1Mn1C3+,4.4264
Ag1Y1Cu1S1C1-,2.8496
V1Ru2,2.5767
Re1Cd1Cu1O1N2+,3.3064
Au1La1Ti1S1O1C1+,4.2680
W1Nb1Ni1S1C1,4.1062
Hg1Mn1Ti1S1-,1.8384
Nb1Y1Fe1C3+,4.7480
Re2V1N1C2,4.5621
Re2V1N1C1,3.9967
Tc1Zr1Ti1C1,3.7966
Cu1Mn2O1N2,3.3121
Au2Mo1O2C1,3.9406
Cu1Mn2O1N1,2.8585
Mo1Fe2N2C1,3.9163
Cu1Sc2O1-,3.1688
Ru1Cu1Cr1O1N1-,3.2167
Cr1Mn2,0.8452
Pt2Sc1O2C1,4.7037
Os1W1Ti1N2C1+,4.8147
Pt1Cd2O2,2.0226
Pt1Cd2O1,1.5254
Pt2Ag1S1O1,2.8224
Pt1Co1Cr1C2+,3.8390
W1La1Rh1O2,4.6242
Au1Mn1Sc1S1O1N1,3.5750
Ir1Pd1Sc1O1C2,4.5377
W1Zn2S1N2,3.0413
Tc1Ti2N2C1,4.6943
Hg1Pd1Ni1S1O2+,2.6286
Ru1Tc1Zn1O1N2+,3.5019
Re2Ni1N1+,3.3272
Pt2Re1N1,3.3582
Pt2Re1N2,3.6448
Pt1Zr1Ni1C3+,4.6791
W1Ni1Fe1S1N1C1+,4.1950
Au1Pd1Y1S1O2,3.4648
Pd1Ni1Cr1C2-,3.5663
Cu1Pt2,2.0676
Zr1Co1Fe1O1C1,4.0278
Mo1V1Sc1O1N2-,4.4037
Hg1Tc2S1C2+,3.6856
Pt1Co2O2-,3.3908
Re2Rh1O1C2,4.5432
Hg1Re1Hf1S1O1-,3.2104
Mn2Sc1N1,2.3620
Hg1Re1Hf1S1O1+,3.4315
La1Ni1V1S1C2-,4.2188
Pt1Nb1Sc1S1O1C1-,4.6489
Zr3O1N1C1,5.2766
Rh1Tc2N1,3.1236
Re1W1Cu1O1N1,3.7815
Rh1Tc2N3,3.8803
Hf1Ag2S2N1,3.0997
Hg1Pt1V1N1-,2.4266
Mn1Ti1Sc1O2N1-,4.4934
Os2Mo1C2,4.3224
W1Rh1Nb1N1C1-,4.4176
Os2Mo1C3,4.7129
Zr1Fe2S1O1,3.8676
Ir1Ru1Cu1C1+,3.4519
Mo1Ti2S1N2,4.3323
Mo1Ti2S1N1,3.9243
Tc2Fe1S1C1,3.6232
Hf2Co1O1C1,4.5889
Zn1Ni1Sc1S1-,2.1491
V1Ir1Pt1+,2.8608
Re1Tc1Sc1S1C2-,4.5295
Tc1Mn1Sc1O1C1-,3.8820
Hf2Ag1N2C1-,4.4037
Ru1Nb1Ni1O1C2,4.6812
Cd1Zn2N2C1,2.6107
Hf1Cr1Ti1S1N2-,4.1242
Hf1Tc1Zn1S1O1-,3.4291
Ru1Y1Zn1N3,3.4222
Pd2V1S2,3.0768
Pt1Ir1W1N1,3.5918
Os1Ag1Mo1N1,2.6609
Os1Ta1Ni1S1N1+,4.1521
Nb1Zr1Y1S1C1+,4.5359
Y2V1O1N2,4.6593
Y2Ti1N1,3.1145
Tc2Ti1O1C1,4.1946
Tc2Ti1O1C2,4.7389
La1Rh1Fe1S1O1C1+,4.2399
Pt2La1S1O1,3.8560
Pd2V1S1N2,3.5224
Pd2V1S1N1,3.0929
Rh1Ru1Mn1C1+,3.3700
Re2Zr1O2C1,4.7944
Tc2Nb1O1N1,4.2672
Zr3S1O1C1,5.0683
Mo2Cu1C3-,4.1609
Ag2Tc1O3,3.4821
Ag2Tc1O2,3.2048
Ag2Tc1O1,2.3323
Ir1Ni1Cr1S2O1-,3.7791
Ta1Ag2N1C1,3.2405
Ta1Ag2N1C2,3.8078
Hg1Pd1Mn1S1C1,2.4588
Nb1Zn1Cr1O2-,3.4989
Pt3O2C1,4.0470
Tc1Y1Sc1O3+,4.9534
Sc2Tc1-,2.5716
Re1Mn1V1S1O1N1-,4.0555
Hg1Hf1Fe1S1O2-,3.8442
W1Ag1Nb1O2+,4.0817
Cd1Rh1Fe1S2+,2.6460
Hg1Sc2N2-,3.2886
La2Rh1O2C1,4.7105
Cd2Tc1O2C1,3.3351
Ag2Zr1O2,3.6325
Ag2Zr1O3,3.7607
Ag2Zr1O1,2.9848
Pt1Rh1Y1C3+,4.6304
Hg1Fe1Cr1O1N1C1,3.4523
Pt1Rh1Y1C3-,4.7080
Rh2Zn1O1,2.1703
Rh2Zn1O2,2.6814
Rh2Zn1O3,3.0300
Au1Re1Cr1C3+,3.9948
Ag1Re1Au1,1.3717
Pd1Tc1Ti1O3+,4.1970
Ni3C2+,3.9749
Tc1Ti2N1C2,4.8184
Ni3C2-,3.6109
Pd1Tc1Ti1O3-,4.5915
W1Rh2S1+,3.4616
La2Zr1O3,5.0965
Zn1Ru2-,1.5404
Zn1Ru2+,1.7752
Pd2Zr1S1C1,3.5498
Fe1V2O1C1,3.8957
Fe1V2O1C2,4.4183
Zr1V2O1C1,4.3120
Pd2Zr1S1C2,4.2564
Ta1Hf1Pd1N1-,3.9610
Zr1V2O1C2,4.8144
Ir1Tc1Zr1C2-,4.6375
W1Fe1Mn1O1N2-,4.1759
Mo1Co1Ti1N1C1-,3.8587
Os1V2O1N2,4.4340
W1Rh1Zr1S1O1,4.3699
Tc2Nb1S1O1,4.1141
Ru2Y1O2N1,4.2542
Hf2Zn1O2N1,4.5534
Pd2Ti1S1,2.8884
Pd2Ti1S3,3.4355
Pd2Ti1S2,3.2323
Ir2Co1S1O2-,3.9696
Au1Cd1Ru1S1O1,2.5275
Ir1Re1Ti1O2C1,4.8188
Fe1Mn1V1O2-,3.6425
Fe1Ta1Au1+,2.4230
Zr1Hf2-,2.3955
Re2Ta1S2,3.9494
Zr1Hf2+,2.6197
Re2Ta1S1,3.5006
Co3S1C1+,3.4770
Co3S1C1-,3.1980
Zr1Zn1V1O1N1C1-,4.1600
Ir1Nb2S1C1,4.5599
Ta1Y1Co1N1+,3.8795
Zn1Co1Mn1S2-,2.5668
Hg1Cu1V1S1+,2.0244
Hg2Pd1N2C1,2.5637
Ir1Ni1Cr1O2N1+,3.7572
Os1W1Ta1S1N1C1+,4.9522
Rh1Tc1Nb1S1O1C1+,4.5720
Hg2Pt1S1,1.3658
W2Ag1O1,3.0296
Au2Rh1S2O1,2.6269
Au1Os1Ru1C3-,4.3791
Hg1Tc1Zr1S2N1+,3.5755
Ta1Rh1Zr1S1O1,4.7240
Pt1Os1La1S1+,3.5937
Re1Cr1V1O1C2-,4.3393
Ir1Ta1Rh1S2N1-,4.3112
W1Zr1Cr1S1C1+,4.0143
Ag1Ti2N2C1,4.1911
Au1Hf1Ru1O1C1-,4.1230
Cu1Sc2N1C2,4.2582
Os1Ru1Ni1S1O1-,3.7077
Pt2Tc1S1N2,3.7809
Hg1Ta1Ag1S1O1+,3.1876
Pd1Y1Sc1N2C1-,4.4197
Ir1Zn1Co1N2C1,3.6782
Au1La1Fe1O1C2-,4.3109
Au1Hf1Sc1O1C1+,4.2556
Pt1Os1Co1N3-,3.8861
Ru3S2N1,3.6279
Au1W1Sc1S1N2-,4.2468
Ta1Tc2S2C1,4.4389
Tc1Mo1Mn1S1N2+,3.8376
Ir1W1Cr1S2,3.6373
Pt1Pd2S1C1,3.2709
Os3O1N1C1,4.5663
Ta1Nb2O2C1,5.2766
Hf2Cd1S1N1+,3.7820
Pt1Os1Co1S1,3.0553
W1Pd1Nb1O2N1-,4.8931
W1Cd2O1C1-,2.8804
Rh1Ru1V1S3,3.6644
Ni1Y1Pt1,2.7752
Hg2Cr1O1C2,2.9779
Hg2Cr1O1C1,2.3973
Re2Cu1O2C1-,4.4022
Cd2Cu1S1C1,1.9997
Au1Tc1Ti1N1-,3.0641
W2Tc1O1N1C1,4.8373
Ta1Y2O1C1,4.4792
Os1Pd2N1,2.8971
Ag1Nb1Fe1S1C1-,3.3110
Os1Pd2N2,3.2317
Fe2Mn1S2,3.0732
Fe2Mn1S3,3.3152
Fe2Mn1S1,2.3192
Au1Cd1Sc1O1N2+,3.3910
Ir1Ag1Pd1O3,3.2019
Re1Cd1Co1S1O1C1+,3.6608
Pt1Ru1Y1S1O1,3.9345
Au1Zr1Cu1O2-,3.8796
Ag1Pd1Fe1N1C2-,3.8488
Hg1Ta1Cr1S3+,3.3853
Rh1Mo1Y1S3+,3.9087
Os1Mn2O3,4.0218
Cd1Cr2S2N1,2.7205
Os1Fe2O1C1,3.8759
Au1Hf1Ru1S1N1C1-,4.3690
Ir2Os1S1,3.2917
Ir2Os1S2,3.6182
Ta1Fe2S1,3.0155
Y1Mn1Sc1S2C1+,4.0873
Ta1Fe2S3,3.9761
Hf1Ru1Y1S2+,4.3683
Os1Cu1Fe1S1N1C1,3.8314
Hg1Mo1Sc1S1C1,3.0715
Hg1Ru2C1,2.5373
Hf1Tc1Mn1O3+,4.6517
Cd1Pd1V1O1+,2.5039
Hg1Pd1Y1S1C1-,2.6374
Ta1Cd1Cu1S1N1+,3.1678
Mo1Nb1Y1S1C1-,3.9637
Hg1Au1Ti1S1O1N1-,3.1753
Cd1Rh1Cu1S1C1,2.7386
Hf2Rh1S2C1,4.5280
Cd3S1N2+,2.4677
Cd1Tc2O1N1,3.0583
Hg1Sc2S1N1,3.1726
Hg1Sc2S1N2,3.4486
Cd1Tc2O1N2,3.5578
Mo2Cr1S1O2-,3.9353
Os1Nb1Ti1S2-,4.2378
Hg1Ta1Ni1N2-,3.4368
Zn1Cr2O1C1+,2.8725
Pt2V1O1N1+,3.5873
Pt1Tc2S1C2,4.1820
Hg1Tc1Mn1O1N1+,2.9702
Cd1Ti2S1N2,3.7773
Rh3N3+,3.7646
Y1Zn2O2N1,3.1181
Au1Pt2O3+,3.0894
Ir1Ni1V1N1C1-,4.1453
Rh3N3-,3.7234
W2Zn1O2,3.6153
W2Zn1O3,4.1886
W2Zn1O1,2.8067
Hf1Pd1Y1O2N1+,4.7761
Cd2Ag1S2,1.4993
Ag1Cu1Ni1S2C1+,3.2904
Ag2Tc1N2C1-,3.7808
Co1Fe1Ti1O1C2-,4.3784
Hf1Tc2N1C1,4.2672
Au3N2,2.7093
Au3N3,2.7343
Cd1Cu1Mn1S1C1,2.4129
Au3N1,1.5195
Y1Ni1Cr1S2N1-,3.6905
Os1Tc1Ni1N3-,4.1540
Pt1Ta1Co1S2O1,4.3614
Pt2Re1O1C1-,4.2701
Ru1V2N1C2+,4.5252
Fe1Cu1Zn1+,1.3921
Re1La1Nb1S3-,4.2789
Re3S1N1C1-,4.2482
Pt1La1Sc1O1N2+,4.5920
Ir1Fe1Cr1O1C2+,4.2517
Ag1Nb2S2N1,4.0254
Nb1Cu2O2C1-,4.2163
Au1Ta1Ti1S2O1+,4.2968
Re3S1N1C1+,4.2373
Au1Ta1Ru1O3,4.5012
Ru1Zn1Mn1N3-,3.3083
Tc1V1Sc1C3-,4.5968
Tc1V1Sc1C3+,4.7827
Hg2Ag1O1C2,2.7891
Hg2Ag1O1C1,2.3286
Au1Cr1Ti1O3+,3.9393
Pt1Ru1Mo1O1C1-,4.2233
Mn1Sc2O1C1,3.8937
La1Y2S2O1,4.4657
Mn1Sc2O1C2,4.3781
Ru1Cu1Fe1O3+,3.5968
W2Rh1S1,3.3472
W2Rh1S2,3.7571
Ir1Hf1Cd1O1N2-,3.9765
Au1Rh1Zr1S1O1N1,3.8334
Re1Hf1Nb1S1+,4.0688
Hg1Ru2O2C1,3.6047
Ni1Pt2-,2.1988
Ni2Cr1O2N1,3.5946
Ta1Ni1Ti1O2-,4.5631
Ni1Pt2+,2.5434
Pt1Cu1Ti1O3-,4.2224
Cd2Cr1O2N1,2.5676
Hg1Au1Ti1O1N1,2.8140
Mo1Nb1Mn1S1N1,3.6311
Hf1Tc2N2C1,4.5960
Cd1Zn1Sc1S3+,2.6444
Ir1La1Ru1S1N2-,4.0349
Au1Ir2S1,2.7125
Zn1Fe1Mn1N1-,2.0315
Pt1Ta1V1S1C2-,4.7686
Ta1Pd1Ru1C3-,4.7833
Re1Pd1Ru1C2-,3.9894
Cd2Rh1C2,2.5393
Re1Cr1Ti1O2C1-,4.4696
Ta1Pd1Ru1C3+,4.7925
Co1Fe1V1S2N1-,3.7187
Nb1Pt2,3.2951
Y2Sc1N1,3.0436
Y2Sc1N3,4.1954
Y2Sc1N2,3.9055
Os2Re1C1,3.9500
Au1Zn1Cu1S2O1+,2.4630
Pd1Ru1Ni1S1O2+,3.5784
Os2Mo1C1,3.9429
La1Pd1Rh1S2-,3.3715
Os1Ni1Cr1S2+,3.2543
Ir2La1S2-,3.9556
Zr1Fe1Mn1S1O1N1+,4.1930
Pd2V1S3,3.3250
Au1Re1Ni1S2O1+,3.7462
Pd2V1S1,2.6519
Nb1Co2S1O1N1-,4.0757
W1Cr2S1C2,3.8604
W1Cr2S1C1,3.1774
Ru1Tc1Y1N1C1,4.1367
Y1Fe1Mn1N1C1,3.4626
Pd1Cu1Cr1S2O1-,3.2804
La2Zr1O2,4.4720
La2Zr1O1,3.4861
W1Ni2O1N1,3.8587
Cd1V1Ti1O1N1+,3.6152
Cd1Cu2S2O1,2.4769
Ag1Cr1V1N2C1+,3.6732
Cd1Rh1Y1S3+,3.0871
Hg1Os1Y1S1O1+,3.3413
Re1Ag1Ni1S1N1-,3.1886
Os1Sc2N1C2-,4.6818
Ir1Co1V1O2-,4.1437
Hf1Ru1V1S2O1,4.5046
Rh2Hg1+,1.3443
Hf1Zn1Fe1C3+,4.0106
Co1Cr2S1C1,2.9104
Tc3S1N2+,4.0531
Rh2Hg1-,1.2134
Co1Cr2S1C2,3.6343
Os1Mn2O1,2.8150
Pt2Re1S2,3.5747
Pt2Re1S1,3.2486
Os1Mn2O2,3.4442
Re2Mn1S1N2+,3.8679
Cd1Rh2N3+,3.4687
Ta1Ru1Zr1S2O1+,4.8827
Ir1Mo1Ni1O1-,3.3880
Rh1Zn1Ni1C3,3.7806
Os1Fe1V1N1-,3.2844
Au1Co1Ti1O1N1C1-,4.2400
Au1Ir1Tc1S1C1-,3.5646
Ta1Ru1Fe1S1N1C1-,4.4473
Os1Ru1Tc1O1C2+,4.6328
Rh1Ru1Sc1S1N1+,3.6534
Hg1Au1Tc1S1N1C1-,3.3247
Ta1Mn2O2C1,4.3448
Pt1Ag1Sc1O2-,3.5194
Cd2Rh1C1,1.8511
Os1Mo1Ni1N2C1+,4.3174
Os1Ag1Ni1S1O1C1,3.8766
Hf2Cu1O1C2,4.7481
Hf2Cu1O1C1,4.3742
W1Ta1Cd1O1N1-,3.8884
La1Mo1Nb1S1O2,4.7098
Cd1Fe2S1C1+,2.9359
Au1Ti2S1N1,3.8471
Au1Ti2S1N2,3.9831
Pd1Fe1Mn1S1O2-,3.4953
La1Zr1Ni1S2N1+,4.4063
Pd1Mo1Sc1S2O1+,3.9545
Rh1Tc2S3,3.6100
Rh1Tc2S2,3.3553
Rh1Tc2S1,2.9576
La1Tc1V1O1N2+,4.4921
Os1Ag2O2C1,3.8051
W1Ag1Co1S2C1+,3.7005
Cd2Ni1N1,1.1913
Cd2Ni1N3,2.5828
Cd2Ni1N2,2.5241
Au1Co1V1C2+,3.6326
Hg1W1Cu1C1+,2.5908
Rh2Zn1S1O1,2.6412
Ir1Tc2N3+,4.0783
Ir1Ag1V1O2N1+,3.7144
Rh1Fe2S1C2-,4.0140
Y1Zn1Ti1N3,3.6393
Hg1V2O2C1-,3.9640
Au1Ni1Sc1O1C1+,3.7958
Hf1Mo2O1C2,4.7361
Re2Mo1S1N1,3.6667
Pd1Ru1Ti1N3,3.8642
Hg1Ta1Rh1N1-,2.9287
Hf2Mo1S1N2,4.5475
Os2Mo1S1O2,4.3002
Re2Mo1S1N2,3.9599
Os2Mo1S1O1,3.9520
Hf1Pd1Mo1S2C1+,4.1784
Rh2Mn1S2C1,3.5704
Rh1V2S1,3.1701
Hf1Ti2O1C1,4.4215
Rh1V2S3,3.8260
Rh1V2S2,3.6156
Cu1Mn1Ti1N1C2,3.9483
Ag1Zr1Co1S1O1,3.6883
Ta1Cu1Mn1O3+,4.4710
Rh1Cu1Sc1N1C2,4.2061
Os1Ti2S1N2-,4.3785
Rh1Ni1Cr1S1O1+,3.2158
Hf2V1O1,3.8053
Fe3S1N2,3.4585
Fe3S1N1,3.0917
Hf2V1O2,4.5772
La1Tc1Co1S1N1,3.6467
Au2Nb1S2O1+,3.4343
Os1Cd1V1N1+,2.6310
Ir1Nb1Y1S2,4.3216
Ta2Pd1C2,4.6397
Ta2Pd1C1,3.8830
W1Cd1Tc1C2-,3.6976
Re1Zr1Y1S1O1C1-,4.7939
Cd2Mn1O1C2,3.0666
Nb1Fe2O2N1,4.2775
Cd2Mn1O1C1,2.4887
Hg1Zn1Ti1S3-,2.8124
Y2Ir1+,3.4201
Y2Ir1-,2.9413
Ir1Cu1Ti1O1N1,3.7950
Os1Cd1Y1O1C1-,3.7514
La1Cr2N3,3.6081
La1Cr2N2,3.1452
La1Cr2N1,2.3650
Au1Rh2O1C1,3.6232
Hg1Zr1Zn1S1O1-,2.8368
Ir1La1Mo1O3+,4.6990
W1Cr2O1,2.7512
Co2Fe1S2N1,3.3762
W1Cr2O2,3.5273
V1Pd2-,2.0273
Ru1Cr1Ti1S3+,3.6123
Mo2Nb1S2C1,4.2362
Co3N1C1-,3.5313
Co3N1C1+,3.6405
V2Co1,1.7876
Co1Cr1Ti1S1C2,4.0082
W1Tc1Y1S2N1,4.3207
Cr1V2S1C2,4.0269
Cd1Pd1Cu1S2N1-,2.4815
La1Mo2O2C1+,4.6582
Hf1Mo2O1C1,4.2273
Ta1Rh2N2C1,4.4437
Os1Mo2O2C1,4.4797
Hf2V1O1N1,4.4830
Pt2Ta1S1N1,3.9504
Ta2Zn1C3,4.5154
Ir1Ru1Nb1O1N2+,4.4394
W1Ta1Ni1S1O1-,4.1149
Mn3N1-,2.2555
Mn3N1+,2.4374
Re1Nb1Sc1O1N2+,4.7394
Ru3N2+,3.7110
Tc2Cd1,1.4308
Tc1V2N2C1,4.4566
Ag1Zr2S1-,2.8633
W3S3,4.2282
W3S2,3.9641
W3S1,3.4898
La1Co2C2,3.8591
Nb3O1C2-,5.1980
Ta1Cd1Zn1O1C1,2.9816
Ni2Co1S2,3.1065
Ni2Co1S1,2.5603
